Gene Name	max
DDX52	59.3332435595869
DDX53	6.098993146516481
DDX54	108.680110662385
DDX55	74.3855641489599
DDX56	176.251496165877
DDX58	119.00846454914301
DDX59	46.12180989114
DDX60	58.517774253044
DDX60L	125.168259148271
DEK	772.1265912115559
DENR	608.6552425338481
ESS2	43.4366062723286
DGCR8	113.405094138696
DHX15	362.41550734977005
DHX29	48.84510549114671
DHX30	132.284685878965
DHX32	64.9392188886631
DHX33	78.9255015622706
DHX34	34.5499273150034
DHX35	50.521644222667
DHX36	92.54753591319842
DHX37	39.2364239754768
DHX38	84.559510078245
DHX40	147.517572051231
DHX57	54.0592736270783
DHX8	96.9132174890555
DHX9	269.163488846309
DICER1	77.6888118538504
DIMT1	60.9382634330867
DIS3	84.3781089591751
DIS3L	69.6651524990952
DIS3L2	33.054458662446606
DKC1	245.24652538612003
DNAAF2	29.862910636002198
DNAJC17	55.9352975316368
DNAJC21	100.96502494682501
DND1	6.61090801695395
DNMT1	493.421641303171
DNMT3B	1091.18201118487
DNTTIP2	97.0787229058412
DQX1	29.3115265488412
DRG1	470.85312851259005
DRG2	98.3418831160651
DROSHA	90.585169038953
DUS1L	178.221409102038
DUS2	53.0158416248655
DUS3L	87.6041618810474
DUS4L	36.4824562368364
DUSP11	66.0991899676802
DYNC1H1	681.630355298983
DYNLL1	787.7812822780611
DZIP1	121.62024641612
DZIP1L	33.084716952990696
DZIP3	48.43115385528979
EARS2	49.940159980680505
EBNA1BP2	373.714504915958
EDC3	60.9267740284635
EDC4	91.9861061975114
EED	75.3214577996189
EEF1A1	30454.2305312352
EEF1A2	2509.33049839333
EEF1B2	2033.1243912383302
EEF1D	1875.0203576469899
EEF1E1	134.821911289743
EEF1G	4646.26878613206
EEF2	4472.16059789209
EEF2K	40.82316382773921
EEFSEC	33.8706451233961
EFL1	49.5541108843905
EFTUD2	217.78646321379298
EIF1	3208.68503537573
EIF1AD	63.30020608856971
EIF1AX	230.39943169292198
EIF1AY	137.96200235633302
EIF1B	334.102508251087
EIF2A	196.09428185229402
EIF2AK1	295.835806677528
EIF2AK2	106.875069092158
EIF2AK3	74.8339416317275
EIF2AK4	87.7903994701325
EIF2B1	113.859793144265
EIF2B2	100.190395784209
EIF2B3	96.1493852563743
EIF2B4	93.993483899193
EIF2B5	90.3111277825401
EIF2D	89.8820203443164
EIF2S1	414.117782775019
EIF2S2	507.525070486194
EIF2S3	375.52951098822194
EIF2S3B	7.604433673069679
EIF3A	277.117638999403
EIF3B	390.174811398572
EIF3C	909.923301619092
EIF3CL	185.896515805122
EIF3D	396.299856887081
EIF3E	1281.55191105768
EIF3G	529.229257946566
EIF3H	877.326444338627
EIF3I	472.279946979175
EIF3J	170.811904418807
EIF3K	1143.81577763457
EIF3L	1055.98289097533
EIF3M	575.2554875103599
EIF4A1	1825.52895225433
EIF4A2	710.8758403393609
EIF4A3	356.87811247717104
EIF4B	1203.78864840973
EIF4E	226.83499312676702
EIF4E1B	8.84246243101992
EIF4E2	174.190725771427
EIF4E3	211.608575368886
EIF4ENIF1	62.8422675441716
EIF4G1	579.895800079718
EIF4G2	1500.7366208676801
EIF4G3	109.48240536634
EIF5	623.449471845659
EIF5A	1420.33852939675
EIF5A2	74.37969128231249
EIF5AL1	13.2146516665306
EIF5B	143.83467638855
EIF6	658.827651240573
ELAC1	16.8136561847886
ELAC2	111.614795059909
ELAVL1	207.932696057052
ELAVL2	109.04687615241501
ELAVL3	300.011748045557
ELAVL4	366.125571733651
ENDOG	42.4850339970619
ENDOU	46.641787648603795
ENDOV	41.3244179891172
ENOX1	23.914978976511197
ENOX2	35.995313347172896
EPRS1	183.100351186964
ERAL1	86.00754698605971
ERI1	74.9715198541258
ERI2	48.3375049311394
ERI3	138.09952060307398
ERN1	100.26872217456699
ERN2	58.532096685275405
ESF1	45.424414868713704
ESRP1	144.838808337682
ESRP2	106.31200302862499
ETF1	218.133274875283
EWSR1	548.187320828575
EXO1	86.8220901660744
EXOG	37.5670796031964
EXOSC1	87.88271215344031
EXOSC10	146.697370319788
EXOSC2	149.122160651468
EXOSC3	131.000389229153
EXOSC4	115.32284926478201
EXOSC5	194.158499715779
EXOSC6	54.7279215912276
EXOSC7	91.2482727041563
EXOSC8	348.98880723793604
EXOSC9	121.667049617403
EZH2	219.844685896
RAMAC	44.2938399403724
FAM120A	191.10115623340099
FAM120B	34.2870277794661
FAM120C	24.464181469811898
TENT5A	86.72356188638399
FAM98A	139.64466979798098
FAM98B	72.89075768992791
FAM98C	33.0535474450229
FARS2	61.0501740509236
FARSA	200.24012867149102
FARSB	129.484999155234
FASTK	143.931992123979
FASTKD1	79.83294896063191
FASTKD2	63.416264332793105
FASTKD3	31.4916613827947
FASTKD5	41.794218603178
FAU	1967.7242696673497
FBL	2283.51257983068
FBLL1	62.51018338896439
FCF1	141.808059442682
FIP1L1	101.942645960511
FMR1	84.9316993368021
FTO	116.708690798283
FTSJ3	180.95106931798
FUBP1	305.30558340921397
FUBP3	97.8128767514344
FUS	923.7289397754301
FXR1	365.90053180358495
FXR2	90.4428254543275
FYTTD1	211.882204044473
G3BP1	604.419622334324
G3BP2	296.408181642617
GAPDH	11838.529640758301
GAR1	132.369436025905
GARS1	543.4901511917591
GATB	94.63221552636641
GATC	49.9445498640376
GCFC2	46.8501562120326
GEMIN2	65.012632515517
GEMIN4	141.382494973993
GEMIN5	37.7471429290338
GEMIN6	58.051315014946205
GEMIN7	74.5319952284737
GEMIN8	54.4347140977435
GFM1	108.1108
GFM2	63.67931
GLE1	97.44382
NOP53	1035.8
GNL2	172.88400000000001
GNL3	291.9191
GNL3L	102.9458
GPATCH1	23.27911
GPATCH4	125.4536
GPATCH8	60.51353
GRSF1	200.4502
GRWD1	80.1685
GSPT1	265.4858
GTF2F1	114.557
GTF3A	471.7186
GTPBP1	86.96436
GTPBP10	56.53853
GTPBP2	150.4398
GTPBP3	102.9614
GTPBP4	202.3948
GUF1	52.68408
HABP4	170.78599999999997
HARS1	140.8897
HARS2	59.76916
HBS1L	372.4983
HDLBP	817.6896
HEATR1	89.01866
HELZ	68.30572
HELZ2	151.5944
HENMT1	156.7676
HEXIM1	119.7825
HEXIM2	61.16046
HINT3	37.68943
HNRNPA0	110.8832
HNRNPA1	4705.722
HNRNPA1L2	6.356744
HNRNPA2B1	2077.075
HNRNPA3	981.5238
HNRNPAB	564.0538
HNRNPC	1368.04
HNRNPCL1	0.1668307
HNRNPD	1163.569
HNRNPDL	715.0211
HNRNPF	552.4596
HNRNPH1	1878.986
HNRNPH2	109.8768
HNRNPH3	637.3229
HNRNPK	1220.785
HNRNPL	580.5394
HNRNPLL	105.7912
HNRNPM	430.38199999999995
HNRNPR	391.37
HNRNPU	830.4887
HNRNPUL1	451.3433
HNRNPUL2	82.55283
HTATSF1	165.0897
IARS1	373.9916
IARS2	226.0025
IFIH1	226.8907
IFIT1	538.4922
IFIT1B	0.5977222
IFIT2	555.4746
IFIT3	695.4547
IFIT5	48.63923
IGF2BP1	419.2827
IGF2BP2	225.7775
IGF2BP3	152.6238
IGHMBP2	52.24627
ILF2	846.2856
ILF3	576.182
IMP3	91.05705999999999
IMP4	307.0108
INTS1	140.2352
INTS10	205.6093
INTS12	57.22223
INTS2	48.28011
INTS3	110.8004
INTS4	104.0748
INTS5	25.14779
INTS6	95.98201
INTS6L	39.10044
INTS7	74.60648
INTS8	91.72457
INTS9	39.13089
IPO11	94.16785
IPO13	93.38975
IPO4	87.28565
IPO5	388.0494
IPO7	185.6708
IPO8	71.2663
IPO9	202.7464
IREB2	83.06149
ISG20	592.1277
ISG20L2	180.0371
ISY1	35.90879
JAKMIP1	53.383990000000004
KARS1	312.1429
KAT8	122.2256
KHDC1	26.540229999999998
KHDRBS1	320.5652
KHDRBS2	14.25748
KHDRBS3	391.6947
KHNYN	73.57970999999999
KHSRP	541.3589
PRORP	84.66292
MARF1	57.12311999999999
KIN	35.566390000000006
KPNB1	770.77
KRR1	219.9793
L1TD1	451.2734
LARP1	210.6064
LARP1B	94.78229
LARP4	74.85395
LARP4B	87.97546
LARP6	209.8877
LARP7	93.32438
LARS1	336.0553
LARS2	43.08079
LAS1L	83.45796999999999
LCMT2	29.156
LIN28A	761.8619
LIN28B	71.14014
LONP1	232.4218
LRPPRC	257.04
LRRC47	103.0123
LRRFIP1	237.8036
LRRFIP2	178.075
LSG1	73.34196999999999
LSM1	91.30849
LSM10	140.247
LSM11	33.35926
LSM12	325.7964
LSM14B	116.4653
LSM3	262.2379
LSM4	373.4573
LSM5	249.6463
LSM6	149.4631
LSM7	364.0721
LSM8	188.9518
LUC7L	172.9967
LUC7L3	568.2566
MAEL	321.2914
MAGOH	211.2073
MAGOHB	146.6573
MAK16	59.2186
MARS1	372.3691
MARS2	38.492290000000004
MATR3	682.4094
MAZ	630.4454
MBNL1	317.4733
MBNL2	171.731
MBNL3	176.7637
MCTS1	180.8563
MECP2	79.76023
MEPCE	172.1177
METTL1	303.0051
EEF1AKMT2	54.09576
METTL14	57.07923
METTL2A	67.88963000000001
METTL2B	61.62523
METTL3	130.8705
METTL5	183.1623
MEX3A	132.2407
MEX3B	90.34531
MEX3C	182.4805
MEX3D	71.60633
MIF4GD	76.02081
MKRN1	196.4226
MKRN2	102.7566
MKRN3	77.55152
MOV10	180.4777
MOV10L1	49.8643
MPHOSPH10	50.27695
MPHOSPH6	124.6345
MRM1	25.246879999999997
MRM2	76.6706
MRM3	57.371080000000006
MRPL1	88.23701
MRPL10	99.76046
MRPL11	214.755
MRPL12	350.2043
MRPL13	276.1765
MRPL14	248.1059
MRPL15	167.0514
MRPL16	195.5702
MRPL17	119.9811
MRPL18	195.9936
MRPL19	82.5318
MRPL2	269.1675
MRPL20	333.0547
MRPL21	296.944
MRPL22	142.2548
MRPL23	205.59900000000002
MRPL24	272.5525
MRPL27	209.3836
MRPL28	224.3062
MRPL3	226.2319
MRPL30	74.30826
MRPL32	118.6646
MRPL33	5412.806
MRPL34	225.0922
MRPL35	161.2281
MRPL36	192.3044
MRPL37	283.8283
MRPL38	57.224380000000004
MRPL39	82.30306
MRPL4	275.3112
MRPL40	154.2913
MRPL41	98.5582
MRPL42	166.7376
MRPL43	204.9416
MRPL44	238.2757
MRPL45	108.1662
MRPL46	56.70721999999999
MRPL47	172.6644
MRPL48	147.0362
MRPL49	143.6704
MRPL50	74.15245
MRPL51	445.2472
MRPL52	348.8664
MRPL53	129.558
MRPL54	116.3524
MRPL55	130.6772
MRPL57	67.23904
MRPL58	100.9701
MRPL9	185.9035
MRPS10	216.3116
MRPS11	129.8297
MRPS12	223.6811
MRPS14	80.3455
MRPS15	440.2223
MRPS16	225.0836
MRPS17	52.64005
MRPS18A	112.2604
MRPS18C	147.691
MRPS2	139.2233
MRPS21	209.827
MRPS22	166.4595
MRPS23	230.0239
MRPS24	407.8457
MRPS25	124.5168
MRPS26	166.8144
MRPS27	116.8914
MRPS28	78.66784
MRPS30	117.6767
MRPS31	63.689730000000004
MRPS33	151.9436
MRPS34	275.4359
MRPS35	181.8943
MRPS36	75.47506
MRPS5	150.5294
MRPS6	449.9676
MRPS7	174.5628
MRPS9	106.9462
MRRF	92.37286999999999
MRTO4	126.2862
MSI1	77.04783
MSI2	323.1893
MSL3	85.25625
MTERF4	55.55259
MTFMT	52.25675
MTHFSD	39.82748
MTIF2	87.18941
MTIF3	195.93400000000003
MTO1	137.8571
MTPAP	49.4371
MTRF1	54.578619999999994
MTRF1L	40.21415
MVP	341.9959
MYEF2	135.535
N4BP1	191.2458
NAA38	169.9461
NAF1	31.6424
NANOS1	33.37554
NANOS2	2.289036
NANOS3	28.6805
NARS1	303.5654
NARS2	100.2379
NAT10	85.71085
NCBP1	66.29003
NCBP2	227.7117
NCBP2L	7.547574000000001
NCBP3	79.16949
NCL	1581.619
NFX1	63.746809999999996
NGDN	112.4759
NHP2	763.6687
NIFK	164.6982
NIP7	108.4576
NKRF	51.6698
NMD3	98.13387
NOA1	67.82149
NOB1	145.0516
NOC2L	404.3545
NOC3L	45.14421
NOC4L	59.64082
NOCT	44.51277
NOL10	55.19885
NOL11	169.0285
NOL3	144.4806
NOL6	71.69766
NOL7	208.3266
NOL8	65.69612
NOL9	73.99906999999999
NOLC1	279.7056
NOM1	48.2739
NONO	964.5146
NOP10	542.7471
NOP14	103.5306
NOP16	176.9538
NOP2	135.8967
NOP56	576.1342
NOP58	223.0211
NOP9	60.499930000000006
NOVA1	51.96881
NOVA2	92.39715
NPM1	4976.5070000000005
NPM2	85.84383000000001
NPM3	304.2002
NR0B1	101.4545
NSA2	342.3181
NSRP1	59.235780000000005
NSUN2	154.5047
NSUN3	14.98262
NSUN4	93.6886
NSUN5	87.54527
NSUN6	36.888740000000006
NSUN7	30.733290000000004
NUDT16	41.20386
NUDT16L1	39.00506
NUDT21	238.7077
NUFIP1	35.15316
NUFIP2	127.9978
NUP153	156.3946
NUP42	76.89735999999999
NUTF2	462.9475
NXF1	215.7588
NXF2B	29.365470000000002
NXF3	72.09655
NXF5	0.46410640000000003
NXT1	75.91229
NXT2	51.44392
NYNRIN	40.92734
OAS1	515.9332
OAS2	380.7926
OAS3	346.0999
OASL	224.4522
STN1	65.14605999999999
PA2G4	642.4211
PABPC1	4573.68
PABPC1L	143.8356
PABPC3	57.138830000000006
PABPC4	618.2463
PABPC4L	23.759079999999997
PABPC5	6.003804
PABPN1	332.8472
PABPN1L	0.8853970999999999
PAIP1	166.2735
PAIP2	282.2108
PAIP2B	58.59628000000001
PAN2	108.086
PAN3	1244.722
TENT2	104.5234
TENT4B	53.50048
TENT4A	76.82538000000001
PAPOLA	224.113
PAPOLB	44.92522
PAPOLG	22.18212
PARK7	539.8791
PARN	81.02611
PARP1	803.0227
PARP12	127.2596
PARP4	135.6172
PARS2	10.80715
PATL1	101.2232
PATL2	16.03128
PCBP1	663.043
PCBP2	1239.776
PCBP3	157.877
PCBP4	242.5564
PCF11	66.41934
PDCD11	78.17886999999999
PDCD4	257.1086
PDCD7	50.85683
PDE12	31.96002
PEG10	1677.328
PELO	48.258390000000006
PES1	205.9225
PHAX	78.38025
PHF5A	186.0999
PHRF1	56.04135
PIH1D1	219.7916
DNAAF6	21.26574
PIN4	99.95714
PINX1	59.741209999999995
PIWIL1	147.1721
PIWIL2	27.93048
PIWIL3	1.8638279999999998
PIWIL4	50.70966
PLD6	36.28233
PLRG1	135.9382
PNLDC1	23.1935
PNN	353.6317
PNO1	72.80963
PNPT1	120.329
PNRC2	201.158
POLDIP3	150.1128
POLR1E	113.4427
POLR2A	398.3418
POLR2B	255.2445
POLR2D	158.8836
POLR2E	258.2971
POLR2F	460.4702
POLR2G	234.3253
POLR2H	202.4026
POLR2I	255.8842
POLR2J	248.8775
POLR2J2	27.329179999999997
POLR2J3	463.1152
POLR2K	118.0696
POLR2L	638.3643
POLRMT	116.2707
POP1	39.11095
POP4	481.5566
POP5	101.8695
POP7	108.0719
PPAN	174.23
PPARGC1A	45.667609999999996
PPARGC1B	15.48848
PPIE	128.4442
PPIH	233.429
PPIL3	89.72152
PPIL4	86.46516
PPP1R8	90.79974
PPRC1	85.87371999999999
PPWD1	107.6114
PQBP1	150.5682
PRDX1	4896.981
PRIM1	112.1631
PRKDC	313.5469
PRKRA	103.8477
PRPF18	36.40675
PRPF19	239.1385
PRPF31	580.3138
PRPF38A	102.0935
PRPF38B	91.93997
PRPF39	56.570319999999995
PRPF4	62.44999
PRPF40A	187.5438
PRPF40B	64.60625
PRPF4B	116.5281
PRPF6	142.4103
PRPF8	742.3824
PSIP1	288.7501
PSMA1	242.5808
PSMA6	1177.611
PSPC1	128.3966
PSTK	28.214309999999998
PTBP1	541.4399
PTBP2	98.87222
PTBP3	168.9497
PTCD1	13.581270000000002
PTCD2	21.45948
PTCD3	127.8194
PTGES3	553.0087
PTGES3L-AARSD1	35.34429
CAVIN1	901.1445
PTRH1	31.595840000000003
PTRH2	124.4372
PTRHD1	119.4128
PUF60	284.8746
PUM1	119.0998
PUM2	100.9249
PUM3	115.2599
PURA	31.64905
PURB	42.8491
PURG	17.4046
PUS1	79.56929000000001
PUS10	13.23509
PUS3	32.44983
PUS7	73.41228000000001
PUS7L	35.748000000000005
PUSL1	53.72596
PWP2	49.33998
PYM1	76.82772
QARS1	427.5047
QKI	497.4259
QRSL1	227.2299
QTRT1	109.8667
QTRT2	45.30734
R3HCC1	63.88794
R3HCC1L	40.23579
R3HDM1	129.4889
R3HDM2	86.59239000000001
RAE1	262.8404
RALY	438.7976
RALYL	46.24262
RAN	1622.4460000000001
RANBP17	36.901270000000004
RANBP2	168.0031
RANBP6	41.7954
RARS1	193.4421
RARS2	72.51854
RAVER1	162.7888
RAVER2	32.06374
RBBP6	99.34324000000001
RBFOX1	205.0416
RBFOX2	310.2607
RBM10	85.44023
RBM11	10.51941
RBM12	81.90446
RBM12B	61.94876
RBM14	140.9877
RBM15	60.282109999999996
RBM15B	50.181999999999995
RBM17	247.5101
RBM18	58.692319999999995
RBM19	44.2668
RBM20	59.34721999999999
RBM22	92.96695
RBM23	131.701
RBM24	196.8603
RBM25	179.7916
RBM26	69.84745
RBM27	29.39694
RBM28	103.8779
RBM3	782.9976
RBM33	66.31768000000001
RBM34	79.33952
RBM38	253.4677
RBM39	1468.19
RBM4	224.1311
RBM41	46.25696
RBM42	124.1113
RBM43	19.97944
RBM44	25.37519
RBM45	17.0453
RBM46	29.5914
RBM47	68.31191
RBM48	25.862579999999998
RBM4B	84.81713
RBM5	201.5807
RBM6	171.9427
RBM7	32.50931
RBM8A	516.2695
RBMS1	166.0402
RBMS2	144.6948
RBMS3	72.56505
RBMX	563.39
RBMX2	148.0712
RBMXL1	21.62818
RBMXL2	87.12888000000001
RBMXL3	2.03543
RBMY1A1	10.65395
RBMY1B	9.931864
RBMY1E	2.083389
RBMY1F	5.367861
RBMY1J	0.9276409
RBPMS	369.111
RBPMS2	224.6054
RC3H1	18.93132
RC3H2	57.14292
RCL1	65.63676
RDM1	18.66365
REPIN1	392.6118
REXO1	82.26411
REXO2	267.0828
REXO4	49.2601
RIDA	503.1938
RIOK1	61.909580000000005
RIOK2	51.55238
RIOK3	107.4106
RNASE1	2692.038
RNASE10	6.736263
RNASE11	83.68215
RNASE12	0.24770010000000003
RNASE13	3.537064
RNASE2	406.0059
RNASE3	8.444678999999999
RNASE4	166.3518
RNASE6	309.8684
RNASE7	90.20640999999999
RNASE8	0.3174317
RNASE9	2.595032
RNASEH1	87.66013000000001
RNASEH2A	221.0443
RNASEH2B	546.0347
RNASEH2C	91.97142
RNASEK	715.6534
RNASEL	25.32145
RNASET2	535.7563
RNF113A	40.41048
RNF113B	97.98184
RNF17	45.558170000000004
RNGTT	33.349309999999996
RNH1	383.9264
RNMT	79.48654
RNPC3	56.26341
RNPS1	352.48699999999997
Z83844.1	9.166366
AL360181.3	51.98277
AC079447.1	16.651239999999998
KHDC1L	5.159204
AC012184.2	22.59317
RP9	71.78295
RPF1	101.0168
RPF2	121.6952
RPL10	8355.118
RPL10A	3799.296
RPL10L	153.2999
RPL11	6147.05
RPL12	5126.691
RPL13	9122.409
RPL13A	8026.164000000001
RPL14	2719.389
RPL15	4862.52
RPL17	6331.133000000001
RPL18	4700.685
RPL18A	5543.326999999999
RPL19	5543.635
RPL21	4260.045999999999
RPL22	2352.215
RPL22L1	979.7462
RPL23	4208.914000000001
RPL23A	2677.5029999999997
RPL24	3193.033
RPL26	5916.266
RPL26L1	223.4262
RPL27	4778.805
RPL27A	7550.437
RPL28	7202.895
RPL29	3277.6859999999997
RPL3	6304.09
RPL30	6591.008000000001
RPL31	7610.036999999999
RPL32	6498.003000000001
RPL34	6280.95
RPL35	6458.285
RPL35A	3700.923
RPL36	3524.0370000000003
RPL36AL	534.7862
RPL37	5919.994000000001
RPL37A	7814.858
RPL38	4979.0779999999995
RPL39	8738.599
RPL39L	410.4578
RPL3L	142.3215
RPL4	5364.125
RPL41	13329.11
RPL5	3858.8920000000003
RPL6	5265.033
RPL7	5998.343000000001
RPL7L1	652.6844
RPL8	6425.871999999999
RPL9	5620.079000000001
RPLP0	6081.52
RPLP1	9126.998
RPLP2	7478.8859999999995
RPP14	37.55988
RPP25	44.79387
RPP25L	55.99991
RPP30	135.4207
RPP38	76.293
RPP40	42.374990000000004
RPS10	3181.573
RPS11	5996.68
RPS12	5520.38
RPS13	2804.955
RPS14	5848.4890000000005
RPS15	3202.263
RPS15A	4728.056
RPS16	11449.44
RPS17	5257.375
RPS19	6641.232
RPS19BP1	149.8637
RPS2	7134.845
RPS20	6026.366999999999
RPS21	3701.1490000000003
RPS23	6743.773
RPS24	13222.12
RPS25	4117.826
RPS26	3581.6259999999997
RPS27	24804.09
RPS27A	5807.605
RPS27L	888.7735
RPS28	4198.661
RPS29	6937.774
RPS3	7691.611999999999
RPS3A	6448.693
RPS4X	3509.5690000000004
RPS4Y1	677.0774
RPS4Y2	15.98795
RPS5	2341.635
RPS6	9900.445
RPS7	3137.285
RPS8	5372.701999999999
RPS9	4208.231
RPSA	3467.796
RPUSD1	54.71204
RPUSD2	23.65259
RPUSD3	90.7518
RPUSD4	60.11192
RRBP1	556.2489
RRNAD1	47.585
RRP1	115.2082
RRP12	72.74686
RRP15	45.056059999999995
RRP1B	109.0258
RRP36	174.14
RRP7A	112.6352
RRP8	44.3673
RRP9	77.98946
RRS1	109.5187
RSL1D1	422.996
RSL24D1	222.6539
RSRC1	52.43708
RTCA	72.59779
RTCB	125.4853
RTF1	100.7866
RUVBL1	181.7369
RUVBL2	376.6898
SAFB	216.1713
SAFB2	129.3437
SAMD4A	199.3109
SAMD4B	639.9028
SAMHD1	382.4804
SAP18	548.163
SARNP	173.0437
SARS1	508.79900000000004
SARS2	51.51167
SART1	129.98
SART3	113.3754
SBDS	264.4078
SCAF1	83.4106
SCAF11	133.3989
SCAF4	141.6448
SCAF8	45.05812
SECISBP2	83.50264
SECISBP2L	73.53035
SEPSECS	21.18229
SERBP1	1005.352
SETD1A	53.73288
SETD1B	83.99082
SETD7	65.15066999999999
SETX	59.65965
SF1	434.7899
SF3A1	198.9773
SF3A2	312.5265
SF3A3	280.3987
SF3B1	560.3818
SF3B2	347.7185
SF3B3	388.7055
SF3B4	213.16
